OrderID,OrderDate,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,CustomerID,Segment
SO103100,2025-02-24,East,Furniture,Chairs,421.71,3,0.0,21.74,C1112,Consumer
SO103101,2024-03-15,North,Office Supplies,Pens,38.64,5,0.2,5.02,C3254,Consumer
SO103102,2024-11-14,South,Furniture,Tables,112.5,5,0.05,-10.53,C3780,Corporate
SO103103,2024-11-23,North,Furniture,Chairs,168.81,4,0.1,-8.23,C4549,Consumer
SO103104,2024-08-30,North,Office Supplies,Binders,118.62,5,0.0,8.91,C6065,Corporate
SO103105,2023-10-09,North,Office Supplies,Storage,60.34,2,0.0,6.35,C4435,Consumer
SO103106,2023-04-14,North,Office Supplies,Paper,319.31,4,0.0,55.8,C1785,Consumer
SO103107,2023-08-06,East,Furniture,Tables,97.47,4,0.0,5.31,C8978,Small Business
SO103108,2024-11-22,South,Furniture,Chairs,128.02,1,0.3,51.52,C5944,Consumer
SO103109,2023-03-09,East,Furniture,Chairs,71.02,4,0.0,0.38,C1307,Corporate
SO103110,2023-06-25,East,Office Supplies,Pens,21.38,3,0.0,4.79,C9178,Consumer
SO103111,2024-05-19,North,Office Supplies,Pens,331.43,5,0.0,74.55,C5251,Small Business
SO103112,2024-02-09,West,Office Supplies,Paper,132.96,4,0.0,-24.0,C1068,Corporate
SO103113,2023-05-08,North,Furniture,Bookcases,337.7,1,0.0,63.54,C4498,Consumer
SO103114,2023-07-19,North,Office Supplies,Paper,125.3,1,0.0,-8.36,C5174,Corporate
SO103115,2024-04-08,North,Technology,Accessories,77.72,2,0.2,24.74,C4435,Consumer
SO103116,2024-06-04,North,Technology,Phones,308.14,3,0.1,115.05,C7960,Consumer
SO103117,2024-02-12,South,Office Supplies,Binders,245.62,5,0.1,105.99,C2631,Consumer
SO103118,2023-04-25,East,Office Supplies,Binders,281.45,1,0.2,12.69,C1881,Consumer
SO103119,2023-11-09,West,Technology,Phones,418.11,4,0.05,147.63,C9703,Consumer
SO103120,2023-05-18,East,Office Supplies,Pens,81.07,5,0.1,-11.13,C1312,Consumer
SO103121,2023-02-16,North,Technology,Phones,140.92,1,0.0,15.33,C7713,Corporate
SO103122,2025-04-13,East,Furniture,Tables,13.27,1,0.05,4.3,C7020,Consumer
SO103123,2024-09-24,South,Furniture,Chairs,294.65,2,0.0,102.21,C1977,Corporate
SO103124,2025-06-04,North,Furniture,Tables,105.95,5,0.0,30.63,C8582,Corporate
SO103125,2023-07-10,North,Furniture,Tables,86.62,2,0.0,36.56,C4576,Corporate
SO103126,2025-02-28,North,Office Supplies,Binders,138.82,2,0.2,-20.94,C8443,Consumer
SO103127,2025-02-20,West,Office Supplies,Storage,249.1,1,0.0,47.68,C7442,Consumer
SO103128,2024-02-11,South,Furniture,Bookcases,62.0,2,0.3,13.17,C2908,Corporate
SO103129,2025-03-06,West,Technology,Phones,1027.11,2,0.0,376.01,C6018,Home Office
SO103130,2024-02-14,West,Office Supplies,Binders,143.5,1,0.1,31.03,C1596,Consumer
SO103131,2025-06-06,West,Office Supplies,Paper,401.4,5,0.1,82.75,C3830,Corporate
SO103132,2024-02-06,East,Office Supplies,Binders,81.3,5,0.0,-7.48,C9397,Consumer
SO103133,2024-04-28,South,Office Supplies,Storage,210.09,5,0.0,70.31,C8462,Consumer
SO103134,2024-11-03,West,Office Supplies,Paper,589.9,3,0.0,-0.54,C3180,Corporate
SO103135,2023-08-10,South,Office Supplies,Paper,137.24,5,0.2,31.75,C6196,Consumer
SO103136,2024-09-08,East,Technology,Machines,223.14,1,0.1,-32.14,C5408,Corporate
SO103137,2023-09-28,North,Furniture,Chairs,459.76,1,0.1,-86.22,C5831,Consumer
SO103138,2023-02-22,West,Furniture,Chairs,342.37,5,0.0,106.2,C8444,Consumer
SO103139,2023-08-28,West,Office Supplies,Paper,166.01,2,0.0,17.68,C9108,Corporate
SO103140,2024-03-20,West,Technology,Machines,223.76,1,0.0,8.33,C1338,Corporate
SO103141,2023-12-06,South,Office Supplies,Pens,46.47,5,0.2,-1.77,C1543,Small Business
SO103142,2025-01-28,North,Office Supplies,Binders,71.92,4,0.05,-12.88,C6582,Corporate
SO103143,2024-03-28,South,Office Supplies,Binders,197.33,1,0.2,32.12,C1216,Consumer
SO103144,2023-08-25,West,Office Supplies,Binders,144.36,3,0.1,54.34,C2533,Consumer
SO103145,2024-12-30,North,Furniture,Bookcases,250.64,4,0.0,62.05,C2060,Consumer
SO103146,2023-01-25,East,Office Supplies,Storage,137.59,5,0.0,-13.31,C7381,Consumer
SO103147,2024-05-08,South,Technology,Copiers,30.31,4,0.05,11.74,C7446,Corporate
SO103148,2023-02-27,East,Office Supplies,Binders,1483.06,3,0.05,83.7,C6620,Corporate
SO103149,2024-10-14,West,Furniture,Chairs,64.32,5,0.1,-14.86,C5890,Corporate
SO103150,2023-01-19,West,Office Supplies,Pens,492.46,4,0.0,192.59,C7160,Consumer
SO103151,2025-05-17,East,Technology,Accessories,123.98,4,0.0,-21.64,C6796,Corporate
SO103152,2023-01-27,South,Furniture,Bookcases,517.53,4,0.1,-72.89,C8379,Consumer
SO103153,2024-12-18,East,Furniture,Bookcases,122.16,5,0.0,9.24,C1631,Consumer
SO103154,2023-10-09,West,Office Supplies,Binders,43.54,4,0.05,-1.35,C4585,Corporate
SO103155,2023-01-01,South,Office Supplies,Binders,273.62,2,0.05,15.61,C8366,Corporate
SO103156,2024-02-11,East,Office Supplies,Storage,118.83,4,0.0,25.88,C5541,Consumer
SO103157,2023-01-15,North,Office Supplies,Binders,28.07,3,0.05,0.01,C4091,Consumer
SO103158,2024-11-10,North,Office Supplies,Storage,525.19,4,0.0,-64.1,C1630,Home Office
SO103159,2023-10-03,South,Furniture,Chairs,65.84,4,0.0,20.78,C8771,Consumer
SO103160,2024-10-11,East,Office Supplies,Paper,320.13,4,0.0,-30.57,C8104,Home Office
SO103161,2024-04-28,South,Furniture,Chairs,65.61,1,0.0,6.51,C7075,Corporate
SO103162,2023-11-24,South,Technology,Accessories,268.82,5,0.0,-34.79,C8593,Consumer
SO103163,2024-11-24,West,Furniture,Chairs,109.75,5,0.0,30.06,C8848,Consumer
SO103164,2023-08-21,East,Office Supplies,Paper,155.66,2,0.0,-2.44,C6764,Consumer
SO103165,2024-08-01,East,Office Supplies,Binders,47.7,1,0.2,-3.99,C6984,Home Office
SO103166,2025-03-06,North,Office Supplies,Pens,721.44,3,0.0,240.25,C8033,Corporate
SO103167,2024-04-17,South,Furniture,Tables,573.77,4,0.0,139.45,C5419,Corporate
SO103168,2023-09-16,North,Office Supplies,Pens,162.36,4,0.0,56.11,C6332,Consumer
SO103169,2024-04-14,West,Furniture,Chairs,409.45,4,0.0,27.31,C2166,Small Business
SO103170,2023-05-06,East,Office Supplies,Binders,125.23,2,0.05,-14.87,C4084,Consumer
SO103171,2023-01-20,South,Office Supplies,Storage,43.17,4,0.0,10.74,C7043,Consumer
SO103172,2023-05-23,South,Office Supplies,Binders,155.39,3,0.1,19.45,C1345,Consumer
SO103173,2023-09-27,South,Office Supplies,Pens,86.87,1,0.05,21.39,C5742,Consumer
SO103174,2023-12-20,South,Technology,Accessories,53.19,5,0.0,17.59,C5134,Consumer
SO103175,2024-09-29,West,Office Supplies,Pens,225.97,3,0.0,-4.59,C8613,Home Office
SO103176,2024-08-17,North,Furniture,Tables,128.27,4,0.2,46.04,C9459,Home Office
SO103177,2023-03-03,South,Technology,Copiers,119.81,4,0.2,-5.47,C5414,Corporate
SO103178,2024-05-20,South,Technology,Phones,140.94,2,0.1,13.68,C8979,Home Office
SO103179,2023-05-20,North,Office Supplies,Storage,645.17,5,0.1,-114.68,C1103,Consumer
SO103180,2023-06-06,South,Furniture,Bookcases,243.86,2,0.2,7.58,C5130,Consumer
SO103181,2023-08-25,North,Furniture,Chairs,222.64,5,0.05,-28.24,C9961,Consumer
SO103182,2025-06-17,North,Technology,Accessories,645.37,4,0.2,-44.27,C6098,Corporate
SO103183,2024-05-30,East,Furniture,Bookcases,250.35,1,0.0,-39.61,C5258,Consumer
SO103184,2024-06-06,North,Office Supplies,Binders,65.36,2,0.2,-9.92,C3234,Consumer
SO103185,2023-02-01,East,Technology,Copiers,51.0,3,0.0,-10.11,C2966,Consumer
SO103186,2025-02-04,West,Furniture,Bookcases,417.52,2,0.1,-80.95,C8005,Small Business
SO103187,2024-09-12,North,Office Supplies,Storage,661.82,2,0.0,5.81,C3687,Corporate
SO103188,2023-04-02,West,Furniture,Chairs,166.15,1,0.1,14.86,C8805,Small Business
SO103189,2025-01-06,North,Furniture,Bookcases,82.8,2,0.1,-10.22,C2117,Consumer
SO103190,2024-09-06,East,Office Supplies,Storage,309.36,2,0.1,8.96,C1469,Consumer
SO103191,2023-04-25,South,Furniture,Tables,276.8,2,0.0,27.62,C3141,Corporate
SO103192,2023-10-13,West,Furniture,Tables,704.01,3,0.1,159.57,C2306,Consumer
SO103193,2023-11-08,East,Office Supplies,Storage,259.1,4,0.05,-51.37,C7555,Home Office
SO103194,2023-10-13,South,Office Supplies,Pens,91.28,1,0.0,37.09,C8084,Consumer
SO103195,2023-02-03,West,Office Supplies,Binders,41.06,3,0.0,14.35,C1058,Home Office
SO103196,2024-07-07,West,Technology,Accessories,96.03,5,0.0,33.25,C6216,Consumer
SO103197,2023-12-30,East,Office Supplies,Storage,133.1,3,0.0,-3.91,C9085,Consumer
SO103198,2025-04-13,North,Office Supplies,Storage,258.04,3,0.05,-14.45,C5567,Consumer
SO103199,2023-04-16,West,Office Supplies,Pens,122.84,5,0.0,-7.26,C6340,Corporate
SO103200,2023-06-27,North,Office Supplies,Pens,349.4,1,0.05,-8.9,C3194,Corporate
SO103201,2023-01-26,North,Furniture,Tables,231.04,2,0.0,40.57,C3024,Small Business
SO103202,2023-12-08,North,Technology,Machines,388.61,5,0.1,86.07,C4970,Consumer
SO103203,2023-07-01,North,Office Supplies,Binders,92.99,2,0.0,36.52,C4059,Corporate
SO103204,2024-11-19,East,Office Supplies,Pens,113.7,2,0.1,-13.51,C6980,Corporate
SO103205,2024-05-27,East,Furniture,Chairs,39.37,2,0.05,-3.59,C7748,Small Business
SO103206,2025-03-17,South,Office Supplies,Paper,123.08,4,0.0,38.35,C5137,Consumer
SO103207,2025-02-14,West,Furniture,Bookcases,614.53,4,0.0,174.72,C3388,Corporate
SO103208,2023-10-05,North,Office Supplies,Storage,251.16,1,0.0,0.8,C6331,Consumer
SO103209,2025-02-12,North,Furniture,Tables,27.75,5,0.0,-5.04,C9153,Consumer
SO103210,2024-06-11,North,Office Supplies,Storage,824.25,2,0.1,136.02,C6077,Consumer
SO103211,2024-09-23,North,Furniture,Bookcases,260.03,5,0.3,-44.54,C8343,Corporate
SO103212,2024-04-06,South,Office Supplies,Binders,498.22,3,0.05,3.83,C3566,Consumer
SO103213,2025-04-28,North,Office Supplies,Storage,144.09,4,0.0,37.91,C7784,Corporate
SO103214,2024-03-23,North,Furniture,Bookcases,38.21,3,0.0,-0.8,C8390,Consumer
SO103215,2024-05-18,North,Technology,Phones,381.53,3,0.05,66.96,C2309,Small Business
SO103216,2023-12-20,North,Technology,Accessories,145.25,3,0.05,-18.51,C4949,Corporate
SO103217,2023-08-31,South,Technology,Machines,59.53,4,0.0,5.69,C1543,Small Business
SO103218,2024-11-01,North,Technology,Machines,110.15,2,0.0,-13.61,C2948,Consumer
SO103219,2025-05-18,South,Office Supplies,Storage,146.19,3,0.0,-16.26,C9099,Home Office
SO103220,2023-06-10,North,Technology,Machines,105.27,4,0.0,-7.98,C2036,Consumer
SO103221,2025-04-20,South,Office Supplies,Storage,91.94,3,0.0,37.53,C7483,Corporate
SO103222,2024-11-15,North,Office Supplies,Paper,96.73,2,0.0,30.55,C4514,Home Office
SO103223,2024-11-11,West,Furniture,Bookcases,116.95,4,0.0,-5.75,C1117,Corporate
SO103224,2023-11-20,West,Technology,Accessories,64.0,1,0.0,25.64,C3832,Consumer
SO103225,2024-10-26,East,Furniture,Chairs,187.98,2,0.0,21.57,C2602,Consumer
SO103226,2025-04-26,North,Technology,Copiers,123.21,4,0.0,-10.12,C7599,Consumer
SO103227,2025-03-29,East,Office Supplies,Binders,880.29,1,0.0,-111.29,C8649,Consumer
SO103228,2024-11-19,West,Furniture,Tables,531.05,4,0.1,108.77,C9340,Consumer
SO103229,2025-06-02,East,Office Supplies,Storage,16.18,3,0.0,2.79,C1515,Home Office
SO103230,2024-03-12,West,Office Supplies,Pens,57.95,2,0.3,11.63,C7966,Consumer
SO103231,2023-10-15,South,Furniture,Chairs,95.76,2,0.0,38.88,C5730,Consumer
SO103232,2023-09-15,North,Office Supplies,Pens,45.54,3,0.1,-3.96,C7721,Consumer
SO103233,2024-03-24,South,Office Supplies,Pens,54.29,3,0.3,4.16,C1805,Corporate
SO103234,2024-02-20,North,Office Supplies,Storage,89.39,2,0.0,17.84,C7315,Corporate
SO103235,2024-06-14,East,Office Supplies,Pens,80.98,5,0.0,29.79,C1587,Consumer
SO103236,2024-12-07,West,Office Supplies,Binders,128.19,4,0.2,48.4,C7095,Home Office
SO103237,2025-02-22,West,Office Supplies,Storage,169.35,3,0.0,33.6,C9935,Corporate
SO103238,2024-09-06,North,Furniture,Tables,142.81,5,0.2,3.48,C7766,Corporate
SO103239,2024-11-14,North,Office Supplies,Paper,135.79,4,0.0,27.06,C9517,Consumer
SO103240,2023-06-17,East,Office Supplies,Storage,70.93,3,0.1,-0.53,C9290,Consumer
SO103241,2023-10-04,West,Office Supplies,Binders,30.01,2,0.0,-2.96,C2188,Home Office
SO103242,2024-10-03,North,Furniture,Chairs,103.37,1,0.1,-15.55,C3175,Consumer
SO103243,2023-05-09,East,Technology,Machines,184.93,1,0.3,40.89,C2310,Consumer
SO103244,2023-06-23,East,Office Supplies,Binders,432.2,3,0.05,51.77,C5563,Consumer
SO103245,2023-08-30,West,Technology,Machines,308.46,5,0.0,94.66,C1233,Corporate
SO103246,2024-05-26,West,Technology,Phones,64.86,3,0.3,19.43,C6337,Corporate
SO103247,2024-04-11,West,Office Supplies,Storage,482.2,3,0.05,101.42,C2414,Consumer
SO103248,2024-02-18,North,Office Supplies,Pens,333.01,5,0.1,2.29,C6785,Consumer
SO103249,2024-09-12,South,Technology,Copiers,331.99,4,0.05,-58.24,C8828,Corporate
SO103250,2023-05-01,North,Office Supplies,Paper,117.32,5,0.1,12.91,C6046,Consumer
SO103251,2023-06-04,North,Technology,Copiers,474.52,2,0.2,195.01,C9251,Corporate
SO103252,2024-01-14,North,Furniture,Tables,465.11,2,0.0,163.92,C3594,Consumer
SO103253,2024-10-09,East,Office Supplies,Pens,105.0,4,0.0,8.3,C2344,Consumer
SO103254,2023-06-30,West,Technology,Machines,426.58,1,0.0,169.08,C7634,Consumer
SO103255,2024-09-28,East,Office Supplies,Paper,20.43,4,0.05,7.63,C8183,Corporate
SO103256,2024-10-05,West,Furniture,Chairs,129.18,4,0.0,17.56,C7720,Consumer
SO103257,2024-06-17,East,Technology,Accessories,175.14,3,0.2,65.19,C2896,Consumer
SO103258,2023-03-25,East,Office Supplies,Pens,63.29,5,0.05,-11.16,C6437,Consumer
SO103259,2023-12-02,North,Furniture,Chairs,124.31,1,0.0,53.24,C3042,Consumer
SO103260,2024-03-22,East,Technology,Phones,112.55,4,0.0,36.37,C1288,Consumer
SO103261,2025-04-17,South,Office Supplies,Pens,173.31,3,0.0,66.9,C5281,Consumer
SO103262,2024-05-25,East,Office Supplies,Storage,298.13,2,0.0,72.35,C7386,Home Office
SO103263,2025-02-15,West,Furniture,Chairs,207.98,1,0.05,17.63,C8019,Consumer
SO103264,2024-04-01,North,Technology,Accessories,67.51,2,0.0,-3.44,C3387,Corporate
SO103265,2024-07-09,North,Office Supplies,Pens,316.28,2,0.1,-8.24,C7515,Corporate
SO103266,2024-09-27,South,Office Supplies,Pens,172.94,5,0.0,15.65,C5776,Consumer
SO103267,2024-08-30,North,Office Supplies,Pens,39.19,4,0.0,14.49,C2191,Small Business
SO103268,2024-01-09,North,Furniture,Tables,435.37,4,0.05,-78.52,C1219,Home Office
SO103269,2023-03-18,West,Furniture,Chairs,297.48,2,0.0,-32.85,C5057,Consumer
SO103270,2023-03-14,East,Technology,Phones,114.55,2,0.0,26.19,C6778,Small Business
SO103271,2024-11-29,East,Technology,Accessories,475.73,2,0.0,187.65,C9231,Consumer
SO103272,2025-04-16,East,Office Supplies,Binders,68.21,4,0.2,24.66,C8116,Corporate
SO103273,2023-02-28,North,Furniture,Chairs,287.05,2,0.3,-9.35,C9024,Consumer
SO103274,2024-04-10,East,Furniture,Bookcases,40.55,2,0.05,0.83,C5897,Consumer
SO103275,2024-04-21,South,Technology,Copiers,229.69,3,0.0,3.94,C2859,Consumer
SO103276,2023-11-05,South,Technology,Phones,408.88,2,0.05,114.01,C7528,Corporate
SO103277,2025-03-16,East,Office Supplies,Storage,749.7,4,0.0,294.79,C2002,Home Office
SO103278,2023-02-17,North,Office Supplies,Storage,82.51,4,0.0,11.7,C6508,Consumer
SO103279,2025-03-02,South,Technology,Phones,214.23,4,0.1,87.92,C5822,Corporate
SO103280,2024-12-11,West,Furniture,Tables,700.97,1,0.05,-138.17,C7150,Small Business
SO103281,2025-02-07,East,Technology,Phones,253.92,4,0.05,-4.22,C3636,Corporate
SO103282,2023-08-22,South,Furniture,Bookcases,17.25,4,0.0,6.38,C2304,Consumer
SO103283,2024-02-11,South,Furniture,Chairs,49.43,3,0.0,15.58,C4173,Consumer
SO103284,2024-08-22,East,Technology,Copiers,114.61,4,0.0,-9.34,C2301,Home Office
SO103285,2024-07-25,West,Office Supplies,Pens,150.86,4,0.05,32.43,C6128,Consumer
SO103286,2024-06-04,East,Furniture,Chairs,172.88,3,0.05,-27.63,C8195,Consumer
SO103287,2023-09-16,North,Office Supplies,Storage,225.72,2,0.0,-35.81,C4809,Consumer
SO103288,2024-02-07,West,Office Supplies,Storage,96.61,1,0.0,21.51,C1939,Corporate
SO103289,2023-05-12,East,Technology,Copiers,79.09,5,0.05,-11.54,C7061,Consumer
SO103290,2024-04-30,West,Furniture,Tables,82.62,4,0.0,-12.29,C7838,Corporate
SO103291,2024-01-06,East,Furniture,Tables,54.89,5,0.0,-1.71,C9958,Consumer
SO103292,2023-05-23,North,Office Supplies,Paper,563.2,1,0.0,-76.87,C1404,Consumer
SO103293,2023-03-21,East,Technology,Accessories,233.96,2,0.1,2.01,C8913,Home Office
SO103294,2024-12-08,West,Furniture,Chairs,165.41,4,0.1,53.51,C8071,Home Office
SO103295,2023-02-04,East,Office Supplies,Pens,240.81,5,0.0,-37.57,C8728,Consumer
SO103296,2023-12-04,West,Office Supplies,Pens,56.82,5,0.0,11.68,C9842,Home Office
SO103297,2024-03-04,East,Office Supplies,Storage,19.86,4,0.0,-0.48,C6180,Consumer
SO103298,2024-07-08,West,Furniture,Chairs,359.6,5,0.0,-35.97,C6908,Home Office
SO103299,2024-11-05,South,Furniture,Tables,311.55,3,0.0,-21.83,C3457,Consumer
SO103300,2023-03-20,North,Office Supplies,Paper,119.92,1,0.1,-25.13,C7242,Home Office
SO103301,2025-05-25,East,Office Supplies,Pens,95.41,3,0.0,-18.45,C6325,Corporate
SO103302,2024-03-04,East,Technology,Phones,64.04,3,0.0,28.52,C4044,Consumer
SO103303,2023-11-13,East,Office Supplies,Binders,75.57,2,0.05,23.92,C9516,Consumer
SO103304,2024-08-02,East,Technology,Machines,362.14,3,0.0,40.83,C9439,Consumer
SO103305,2023-06-20,West,Office Supplies,Binders,572.34,1,0.1,24.2,C8575,Consumer
SO103306,2024-02-11,East,Office Supplies,Binders,618.49,5,0.05,63.4,C3940,Consumer
SO103307,2024-11-12,South,Technology,Machines,167.57,4,0.2,35.43,C3259,Consumer
SO103308,2023-07-16,West,Technology,Phones,941.0,4,0.05,331.29,C7313,Consumer
SO103309,2023-04-19,North,Furniture,Tables,75.43,5,0.1,-11.33,C7538,Home Office
SO103310,2023-12-26,West,Technology,Machines,127.44,1,0.05,30.57,C1327,Home Office
SO103311,2025-06-08,South,Office Supplies,Pens,123.52,2,0.0,-8.73,C4189,Consumer
SO103312,2023-06-19,West,Office Supplies,Paper,796.96,1,0.05,-65.56,C2290,Consumer
SO103313,2023-06-17,North,Office Supplies,Paper,141.45,4,0.0,-20.0,C8262,Consumer
SO103314,2024-12-21,South,Office Supplies,Pens,219.17,4,0.1,-18.06,C7373,Home Office
SO103315,2023-09-08,West,Furniture,Tables,107.93,4,0.0,20.96,C1955,Corporate
SO103316,2024-03-02,South,Office Supplies,Binders,119.52,1,0.0,29.09,C4666,Consumer
SO103317,2025-04-15,East,Office Supplies,Storage,247.43,5,0.0,57.63,C9175,Consumer
SO103318,2024-05-24,West,Office Supplies,Pens,32.07,1,0.1,-6.66,C7307,Corporate
SO103319,2024-04-27,South,Technology,Accessories,606.04,4,0.0,-101.06,C2267,Consumer
SO103320,2024-06-09,North,Office Supplies,Storage,51.1,4,0.2,18.31,C5326,Consumer
SO103321,2024-06-21,South,Office Supplies,Paper,63.46,4,0.2,5.76,C3853,Consumer
SO103322,2023-02-08,East,Furniture,Chairs,116.37,1,0.0,30.12,C3098,Home Office
SO103323,2024-12-16,East,Office Supplies,Paper,543.95,3,0.0,202.24,C9948,Home Office
SO103324,2025-02-12,South,Technology,Machines,914.88,1,0.0,20.96,C4460,Consumer
SO103325,2023-08-31,North,Furniture,Chairs,159.07,5,0.05,6.5,C9861,Small Business
SO103326,2024-01-09,West,Office Supplies,Paper,86.58,2,0.0,-10.04,C7756,Home Office
SO103327,2024-08-27,North,Office Supplies,Storage,104.12,3,0.05,6.09,C8277,Consumer
SO103328,2025-03-18,West,Furniture,Chairs,889.04,3,0.05,-173.58,C2642,Consumer
SO103329,2023-03-15,East,Furniture,Tables,130.78,1,0.0,-25.15,C8762,Corporate
SO103330,2023-01-15,West,Office Supplies,Storage,268.64,1,0.2,-57.7,C4831,Consumer
SO103331,2023-02-17,North,Office Supplies,Pens,271.66,1,0.0,-47.83,C2731,Home Office
SO103332,2024-08-06,West,Office Supplies,Paper,52.52,2,0.2,9.2,C8318,Corporate
SO103333,2023-05-10,North,Office Supplies,Binders,681.29,1,0.0,110.92,C5586,Consumer
SO103334,2024-02-22,South,Office Supplies,Pens,14.71,5,0.0,6.12,C9891,Consumer
SO103335,2023-07-18,North,Furniture,Chairs,240.3,5,0.0,61.3,C8469,Small Business
SO103336,2024-07-26,North,Office Supplies,Storage,51.24,4,0.0,20.53,C9094,Consumer
SO103337,2025-01-13,South,Furniture,Chairs,353.87,3,0.3,-43.08,C8049,Consumer
SO103338,2025-02-22,South,Office Supplies,Pens,428.58,2,0.05,-13.76,C1818,Consumer
SO103339,2024-01-05,West,Furniture,Tables,474.21,5,0.0,-6.79,C4643,Consumer
SO103340,2023-05-03,North,Office Supplies,Paper,729.25,2,0.3,291.35,C8355,Small Business
SO103341,2024-09-01,South,Technology,Machines,130.85,3,0.0,51.16,C3517,Consumer
SO103342,2025-01-21,South,Office Supplies,Storage,182.51,3,0.05,-3.03,C9942,Consumer
SO103343,2023-04-14,East,Office Supplies,Binders,45.76,4,0.05,6.47,C5464,Consumer
SO103344,2025-05-16,West,Technology,Copiers,91.05,1,0.0,-9.02,C2375,Corporate
SO103345,2023-02-23,North,Office Supplies,Binders,168.78,5,0.0,70.27,C6445,Small Business
SO103346,2023-11-22,East,Furniture,Bookcases,378.66,2,0.05,25.5,C6122,Home Office
SO103347,2024-02-24,North,Office Supplies,Storage,25.24,5,0.0,0.13,C6975,Consumer
SO103348,2023-02-08,West,Office Supplies,Paper,89.03,3,0.05,21.56,C1657,Corporate
SO103349,2024-07-15,North,Office Supplies,Storage,432.04,5,0.0,46.72,C2091,Home Office
SO103350,2024-12-22,East,Furniture,Bookcases,265.14,1,0.05,-52.24,C4282,Home Office
SO103351,2023-07-06,North,Technology,Phones,117.3,3,0.1,5.52,C7980,Consumer
SO103352,2024-10-14,East,Furniture,Tables,244.92,3,0.1,-44.88,C4792,Corporate
SO103353,2024-08-10,South,Technology,Phones,89.83,5,0.0,19.62,C4641,Consumer
SO103354,2024-11-24,North,Office Supplies,Paper,31.65,1,0.0,7.41,C5849,Home Office
SO103355,2024-06-20,South,Office Supplies,Storage,158.33,4,0.05,-23.56,C3228,Consumer
SO103356,2025-01-05,West,Office Supplies,Paper,74.92,2,0.0,-0.4,C7800,Small Business
SO103357,2023-01-23,South,Office Supplies,Storage,27.63,1,0.0,6.44,C6152,Consumer
SO103358,2024-09-13,East,Technology,Copiers,134.62,3,0.1,0.72,C5656,Home Office
SO103359,2024-11-04,West,Furniture,Bookcases,138.44,4,0.1,-27.73,C5332,Consumer
SO103360,2024-04-16,North,Office Supplies,Pens,130.32,5,0.05,39.61,C6257,Home Office
