OrderID,OrderDate,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,CustomerID,Segment,year_month
SO104724,2024-07-03,South,Technology,Accessories,205.48,3,0.0,-29.51,C7794,Corporate,2024-07
SO104725,2023-10-30,North,Furniture,Tables,145.55,1,0.0,-18.49,C8168,Consumer,2023-10
SO104731,2025-04-24,South,Technology,Copiers,224.58,5,0.1,-28.71,C5522,Consumer,2025-04
SO104732,2023-07-19,North,Office Supplies,Storage,159.72,4,0.2,-30.93,C1903,Consumer,2023-07
SO104734,2024-03-10,North,Technology,Accessories,43.06,5,0.1,-6.17,C5431,Home Office,2024-03
SO104735,2023-02-01,West,Furniture,Chairs,370.46,4,0.0,-73.71,C9702,Consumer,2023-02
SO104736,2025-03-02,East,Office Supplies,Storage,344.2,3,0.0,-7.16,C2576,Consumer,2025-03
SO104739,2023-06-17,South,Technology,Phones,73.78,2,0.0,-9.34,C1061,Consumer,2023-06
SO104745,2024-04-08,North,Office Supplies,Binders,88.37,5,0.0,-16.75,C5053,Home Office,2024-04
SO104747,2024-11-08,East,Technology,Machines,396.49,4,0.1,-28.98,C9983,Consumer,2024-11
SO104748,2024-03-13,West,Office Supplies,Storage,122.79,3,0.0,-17.14,C7613,Consumer,2024-03
SO104749,2024-08-25,South,Furniture,Tables,853.73,5,0.0,-151.79,C7832,Consumer,2024-08
SO104752,2025-03-13,West,Technology,Machines,239.0,4,0.0,-7.26,C2119,Corporate,2025-03
SO104754,2023-12-01,South,Office Supplies,Pens,98.32,3,0.1,-2.13,C5667,Consumer,2023-12
SO104761,2023-12-07,East,Office Supplies,Paper,36.72,3,0.0,-0.71,C4157,Consumer,2023-12
SO104765,2023-03-21,East,Office Supplies,Pens,63.5,2,0.0,-5.7,C4011,Consumer,2023-03
SO104769,2024-02-27,North,Furniture,Bookcases,233.38,3,0.0,-13.71,C9684,Consumer,2024-02
SO104774,2023-09-14,North,Furniture,Chairs,138.28,5,0.2,-21.58,C1284,Corporate,2023-09
SO104775,2023-03-29,West,Furniture,Tables,71.97,1,0.1,-10.97,C6190,Consumer,2023-03
SO104776,2023-10-28,West,Office Supplies,Binders,370.11,2,0.0,-11.86,C2818,Consumer,2023-10
SO104781,2023-05-11,North,Office Supplies,Storage,163.37,3,0.0,-16.9,C8282,Corporate,2023-05
SO104784,2024-09-29,North,Office Supplies,Binders,101.71,4,0.0,-14.59,C5665,Consumer,2024-09
SO104787,2023-10-07,West,Furniture,Tables,71.54,2,0.1,-12.12,C2841,Consumer,2023-10
SO104789,2024-02-19,North,Technology,Machines,83.88,2,0.05,-10.1,C1167,Consumer,2024-02
SO104793,2024-07-21,West,Office Supplies,Storage,60.86,1,0.1,-5.12,C2166,Consumer,2024-07
SO104795,2025-02-23,West,Technology,Accessories,174.6,5,0.0,-9.02,C8406,Corporate,2025-02
SO104799,2024-11-19,East,Furniture,Bookcases,358.59,4,0.0,-36.74,C5777,Corporate,2024-11
SO104801,2023-02-07,North,Furniture,Tables,569.6,4,0.0,-67.26,C2000,Corporate,2023-02
SO104806,2023-04-04,North,Office Supplies,Paper,62.01,4,0.05,-7.76,C5840,Small Business,2023-04
SO104807,2024-10-20,South,Office Supplies,Pens,492.84,2,0.05,-40.18,C7994,Consumer,2024-10
SO104809,2024-07-10,East,Technology,Machines,58.97,2,0.0,-1.46,C2256,Consumer,2024-07
SO104813,2023-12-04,North,Furniture,Bookcases,688.59,2,0.0,-16.4,C9239,Consumer,2023-12
SO104818,2024-08-20,North,Office Supplies,Storage,148.9,1,0.1,-19.34,C3162,Home Office,2024-08
SO104824,2023-04-20,North,Office Supplies,Pens,375.22,4,0.05,-33.63,C5963,Consumer,2023-04
SO104829,2024-10-13,West,Technology,Accessories,89.56,1,0.0,-8.66,C2293,Consumer,2024-10
SO104830,2023-09-18,East,Office Supplies,Binders,173.58,2,0.2,-7.84,C2306,Consumer,2023-09
SO104833,2025-05-19,East,Office Supplies,Binders,208.04,1,0.0,-34.99,C1553,Consumer,2025-05
SO104840,2023-07-27,West,Furniture,Tables,164.27,5,0.0,-16.96,C5139,Consumer,2023-07
SO104841,2023-08-22,West,Office Supplies,Storage,121.54,1,0.0,-4.88,C9347,Corporate,2023-08
SO104847,2025-05-29,West,Office Supplies,Pens,25.69,5,0.1,-4.03,C5324,Consumer,2025-05
SO104848,2024-11-04,West,Furniture,Tables,327.3,2,0.0,-14.01,C2089,Consumer,2024-11
SO104850,2024-09-24,West,Furniture,Tables,43.97,5,0.05,-5.84,C6043,Corporate,2024-09
SO104852,2023-10-22,West,Office Supplies,Pens,61.6,1,0.0,-10.63,C7980,Consumer,2023-10
SO104854,2024-11-24,North,Furniture,Tables,51.7,5,0.0,-8.87,C8369,Corporate,2024-11
SO104855,2023-03-11,West,Technology,Copiers,90.78,4,0.0,-16.69,C6004,Consumer,2023-03
SO104858,2023-02-24,North,Office Supplies,Storage,65.01,3,0.0,-5.31,C4240,Corporate,2023-02
SO104860,2024-12-16,West,Office Supplies,Pens,875.87,5,0.0,-16.56,C4717,Consumer,2024-12
SO104861,2025-04-17,East,Office Supplies,Paper,138.74,3,0.0,-23.19,C6746,Consumer,2025-04
SO104863,2023-09-02,South,Office Supplies,Pens,155.01,5,0.1,-21.76,C9470,Consumer,2023-09
SO104865,2025-05-17,South,Furniture,Bookcases,305.26,2,0.0,-43.15,C2992,Consumer,2025-05
SO104867,2023-12-04,West,Technology,Phones,477.71,5,0.1,-10.66,C6408,Small Business,2023-12
SO104871,2023-06-28,North,Furniture,Bookcases,83.99,1,0.1,-6.35,C5598,Consumer,2023-06
SO104872,2024-10-22,South,Office Supplies,Paper,256.4,3,0.0,-1.82,C4230,Consumer,2024-10
SO104874,2024-05-10,West,Furniture,Chairs,492.8,2,0.1,-98.55,C1455,Small Business,2024-05
SO104878,2024-03-06,South,Office Supplies,Paper,579.83,5,0.0,-70.82,C1883,Consumer,2024-03
SO104882,2023-12-02,South,Office Supplies,Binders,319.95,4,0.0,-2.38,C9089,Consumer,2023-12
SO104886,2024-11-10,North,Office Supplies,Paper,181.48,5,0.1,-15.72,C6598,Consumer,2024-11
SO104892,2023-11-10,East,Office Supplies,Storage,84.34,1,0.0,-2.64,C4331,Consumer,2023-11
SO104893,2023-07-14,South,Office Supplies,Paper,27.1,4,0.1,-2.69,C7548,Corporate,2023-07
SO104895,2023-09-11,North,Office Supplies,Binders,252.63,1,0.1,-46.72,C3069,Corporate,2023-09
SO104904,2023-02-23,South,Furniture,Bookcases,48.4,2,0.0,-2.07,C7204,Consumer,2023-02
SO104906,2025-01-20,West,Office Supplies,Pens,413.92,5,0.0,-75.82,C8638,Consumer,2025-01
SO104913,2023-12-09,East,Office Supplies,Paper,647.24,4,0.1,-44.52,C2169,Corporate,2023-12
SO104919,2025-03-05,East,Furniture,Tables,477.03,3,0.0,-26.68,C6414,Consumer,2025-03
SO104920,2023-02-22,South,Office Supplies,Storage,170.06,2,0.0,-6.1,C2377,Consumer,2023-02
SO104925,2023-04-03,West,Furniture,Bookcases,571.53,2,0.0,-79.67,C7355,Consumer,2023-04
SO104928,2023-05-23,West,Technology,Phones,63.4,2,0.05,-10.29,C8328,Corporate,2023-05
SO104930,2024-07-11,North,Office Supplies,Paper,222.53,1,0.0,-4.24,C9726,Consumer,2024-07
SO104935,2023-11-23,North,Office Supplies,Storage,147.7,1,0.1,-8.58,C6016,Home Office,2023-11
SO104936,2024-10-16,West,Office Supplies,Paper,20.89,3,0.0,-1.59,C6389,Home Office,2024-10
SO104939,2025-01-18,North,Office Supplies,Pens,48.16,2,0.0,-0.91,C7262,Consumer,2025-01
SO104940,2024-04-08,North,Office Supplies,Storage,128.41,1,0.05,-22.55,C8882,Consumer,2024-04
SO104943,2024-05-02,South,Technology,Accessories,260.49,1,0.1,-17.73,C4721,Corporate,2024-05
SO104946,2024-04-22,East,Furniture,Tables,73.38,4,0.05,-14.39,C8032,Consumer,2024-04
SO104947,2024-10-12,West,Office Supplies,Binders,292.84,4,0.0,-12.59,C2774,Home Office,2024-10
SO104949,2023-08-28,West,Office Supplies,Paper,135.45,2,0.0,-21.97,C8201,Small Business,2023-08
SO104951,2024-03-11,South,Office Supplies,Pens,526.77,1,0.0,-0.25,C2750,Small Business,2024-03
SO104954,2024-11-07,East,Furniture,Bookcases,211.59,5,0.0,-25.35,C1741,Corporate,2024-11
SO104955,2024-02-11,South,Office Supplies,Pens,59.23,5,0.0,-9.38,C8741,Consumer,2024-02
SO104958,2023-07-06,North,Office Supplies,Paper,62.22,2,0.1,-6.02,C9917,Consumer,2023-07
SO104959,2024-06-17,East,Technology,Accessories,111.34,2,0.0,-18.44,C6227,Home Office,2024-06
SO104960,2023-10-18,North,Technology,Accessories,304.85,2,0.0,-50.45,C3841,Consumer,2023-10
SO104961,2024-09-05,North,Technology,Phones,64.75,4,0.1,-4.35,C5285,Consumer,2024-09
SO104966,2024-05-29,North,Furniture,Bookcases,512.27,1,0.05,-84.48,C8015,Consumer,2024-05
SO104970,2024-06-06,West,Technology,Machines,279.89,1,0.0,-33.97,C9226,Consumer,2024-06
SO104972,2023-05-10,South,Furniture,Chairs,163.93,5,0.1,-18.64,C2870,Consumer,2023-05
SO104976,2023-06-08,West,Office Supplies,Storage,328.01,3,0.1,-67.5,C6191,Consumer,2023-06
SO104979,2024-05-08,South,Technology,Phones,83.31,4,0.0,-5.73,C5398,Corporate,2024-05
SO104981,2024-11-28,North,Office Supplies,Binders,179.73,3,0.2,-31.22,C6851,Home Office,2024-11
SO104982,2023-05-07,West,Office Supplies,Paper,174.88,1,0.1,-19.63,C9189,Corporate,2023-05
SO104984,2023-05-12,West,Furniture,Bookcases,224.53,1,0.3,-50.34,C9987,Consumer,2023-05
SO104985,2023-11-06,East,Office Supplies,Paper,441.91,2,0.0,-54.26,C1602,Small Business,2023-11
SO104986,2023-08-06,East,Office Supplies,Storage,255.57,1,0.1,-0.96,C6824,Consumer,2023-08
SO104988,2024-09-03,West,Office Supplies,Paper,87.42,5,0.0,-9.31,C9420,Corporate,2024-09
SO104990,2023-07-22,East,Office Supplies,Binders,55.47,5,0.0,-1.58,C2325,Corporate,2023-07
SO104994,2025-04-17,South,Furniture,Chairs,237.62,3,0.0,-21.71,C3437,Corporate,2025-04
SO104996,2024-04-26,South,Office Supplies,Binders,71.05,3,0.1,-6.75,C8141,Corporate,2024-04
SO104998,2023-10-05,West,Technology,Machines,379.16,1,0.05,-20.08,C4534,Consumer,2023-10
